	Assay	Cell Type	Molecule
2597	CHIP	MCF 10A genetically modified using stable transfection treated with 0.01% ethanol for 36 hours	POLR2A
2598	CHIP	MCF 10A originated from MCF 10A treated with 1 uM afimoxifene for 36 hours	STAT3
2599	CHIP	MCF 10A originated from MCF 10A treated with 1 uM afimoxifene for 36 hours	POLR2A
2600	CHIP	A549	H3K4me3
2601	CHIP	AG04449	CTCF
2602	CHIP	AG04449	H3K4me3
2603	CHIP	AG04450	H3K9me3
2604	CHIP	AG04450	H3K27me3
2605	CHIP	AG04450	H3K27ac
2606	CHIP	AG04450	CTCF
2607	CHIP	AG04450	H3K4me3
2608	CHIP	AG09309	CTCF
2609	CHIP	AG09309	H3K4me3
2610	CHIP	AG09319	CTCF
2611	CHIP	AG09319	H3K4me3
2612	CHIP	AG10803	CTCF
2613	CHIP	AG10803	H3K4me3
2614	CHIP	fibroblast of the aortic adventitia female	CTCF
2615	CHIP	fibroblast of the aortic adventitia female	H3K4me3
2616	CHIP	BE2C	H3K4me3
2617	CHIP	BE2C	CTCF
2618	CHIP	BJ	H3K36me3
2619	CHIP	BJ	H3K27me3
2620	CHIP	BJ	H3K4me3
2621	CHIP	BJ	CTCF
2622	CHIP	Caco-2	H3K36me3
2623	CHIP	Caco-2	H3K27me3
2624	CHIP	Caco-2	H3K4me3
2625	CHIP	Caco-2	CTCF
2626	CHIP	B cell female adult (43 years)	H3K4me3
2627	CHIP	B cell female adult (27 years)	H3K4me3
2628	CHIP	GM06990	H3K36me3
2629	CHIP	GM06990	H3K27me3
2630	CHIP	GM06990	H3K4me3
2631	CHIP	GM06990	CTCF
2632	CHIP	GM12864	H3K4me3
2633	CHIP	GM12864	CTCF
2634	CHIP	GM12865	H3K4me3
2635	CHIP	GM12865	CTCF
2636	CHIP	GM12873	CTCF
2637	CHIP	GM12874	CTCF
2638	CHIP	GM12875	H3K4me3
2639	CHIP	GM12878	H3K36me3
2640	CHIP	GM12878	H3K27me3
2641	CHIP	GM12878	H3K4me3
2642	CHIP	cardiac mesoderm	H3K4me3
2643	CHIP	cardiac mesoderm	H3K4me3
2644	CHIP	cardiac mesoderm	H3K36me3
2645	CHIP	cardiac mesoderm	H3K36me3
2646	CHIP	cardiac mesoderm	H3K36me3
2647	CHIP	cardiac mesoderm	H3K36me3
2648	CHIP	cardiac mesoderm	H3K27me3
2649	CHIP	cardiac mesoderm	H3K27me3
2650	CHIP	cardiac mesoderm	H3K27me3
2651	CHIP	cardiac mesoderm	H3K27me3
2652	CHIP	cardiac mesoderm	H3K4me3
2653	CHIP	cardiac mesoderm	H3K4me3
2654	CHIP	H7-hESC	H3K4me3
2655	CHIP	H7-hESC	H3K36me3
2656	CHIP	H7-hESC	H3K27me3
2657	CHIP	astrocyte of the spinal cord	CTCF
2658	CHIP	astrocyte of the spinal cord	H3K4me3
2659	CHIP	astrocyte of the cerebellum	H3K4me3
2660	CHIP	astrocyte of the cerebellum	CTCF
2661	CHIP	brain microvascular endothelial cell	CTCF
2662	CHIP	brain microvascular endothelial cell	H3K4me3
2663	CHIP	cardiac fibroblast	H3K4me3
2664	CHIP	cardiac fibroblast female	CTCF
2665	CHIP	cardiac fibroblast female	H3K4me3
2666	CHIP	cardiac muscle cell	CTCF
2667	CHIP	cardiac muscle cell	H3K4me3
2668	CHIP	choroid plexus epithelial cell	CTCF
2669	CHIP	choroid plexus epithelial cell	H3K4me3
2670	CHIP	HCT116	CTCF
2671	CHIP	HCT116	H3K4me3
2672	CHIP	epithelial cell of esophagus	CTCF
2673	CHIP	epithelial cell of esophagus	H3K4me3
2674	CHIP	HEK293	H3K4me3
2675	CHIP	HeLa-S3 G1b phase	H3K27me3
2676	CHIP	HeLa-S3 G1b phase	H3K36me3
2677	CHIP	HeLa-S3 G1b phase	H3K4me3
2678	CHIP	HepG2	H3K36me3
2679	CHIP	HepG2	H3K27me3
2680	CHIP	HepG2	H3K4me3
2681	CHIP	foreskin fibroblast male newborn	CTCF
2682	CHIP	foreskin fibroblast male newborn	H3K4me3
2683	CHIP	HFF-Myc originated from foreskin fibroblast	H3K4me3
2684	CHIP	HFF-Myc originated from foreskin fibroblast	CTCF
2685	CHIP	HL-60	H3K4me3
2686	CHIP	HL-60	CTCF
2687	CHIP	mammary epithelial cell female	H3K4me3
2688	CHIP	mammary epithelial cell female	CTCF
2689	CHIP	fibroblast of mammary gland female	CTCF
2690	CHIP	fibroblast of mammary gland female	H3K4me3
2691	CHIP	fibroblast of pulmonary artery	CTCF
2692	CHIP	fibroblast of pulmonary artery	H3K4me3
2693	CHIP	fibroblast of lung	CTCF
2694	CHIP	fibroblast of lung	H3K4me3
2695	CHIP	kidney epithelial cell	H3K36me3
2696	CHIP	kidney epithelial cell	H3K27me3
2697	CHIP	kidney epithelial cell	H3K4me3
2698	CHIP	kidney epithelial cell	CTCF
2699	CHIP	retinal pigment epithelial cell	CTCF
2700	CHIP	retinal pigment epithelial cell	H3K4me3
2701	CHIP	endothelial cell of umbilical vein male newborn	H3K36me3
2702	CHIP	endothelial cell of umbilical vein male newborn	H3K4me3
2703	CHIP	endothelial cell of umbilical vein male newborn	H3K27me3
2704	CHIP	fibroblast of villous mesenchyme	CTCF
2705	CHIP	fibroblast of villous mesenchyme	H3K4me3
2706	CHIP	Jurkat clone E61	H3K4me3
2707	CHIP	K562	H3K36me3
2708	CHIP	K562	H3K4me3
2709	CHIP	K562	CTCF
2710	CHIP	LNCaP clone FGC	H3K4me3
2711	CHIP	MCF-7	CTCF
2712	CHIP	MCF-7	H3K4me3
2713	CHIP	CD14-positive monocyte female	H3K4me3
2714	CHIP	CD14-positive monocyte female	H3K27me3
2715	CHIP	NB4	CTCF
2716	CHIP	NB4	H3K4me3
2717	CHIP	foreskin fibroblast male newborn	CTCF
2718	CHIP	foreskin fibroblast male newborn	H3K4me3
2719	CHIP	keratinocyte female	H3K4me3
2720	CHIP	keratinocyte female	H3K36me3
2721	CHIP	fibroblast of lung male adult (45 years)	CTCF
2722	CHIP	fibroblast of lung male adult (45 years)	H3K4me3
2723	CHIP	Panc1	H3K4me3
2724	CHIP	epithelial cell of proximal tubule	CTCF
2725	CHIP	epithelial cell of proximal tubule	H3K4me3
2726	CHIP	bronchial epithelial cell	H3K36me3
2727	CHIP	bronchial epithelial cell	H3K4me3
2728	CHIP	bronchial epithelial cell	H3K27me3
2729	CHIP	SK-N-MC	H3K4me3
2730	CHIP	SK-N-SH treated with 6 uM all-trans-retinoic acid for 48 hours	H3K36me3
2731	CHIP	SK-N-SH treated with 6 uM all-trans-retinoic acid for 48 hours	H3K27me3
2732	CHIP	SK-N-SH treated with 6 uM all-trans-retinoic acid for 48 hours	H3K4me3
2733	CHIP	skeletal muscle cell	H3K4me3
2734	CHIP	WERI-Rb-1	H3K4me3
2735	CHIP	WERI-Rb-1	CTCF
2736	CHIP	WI38 genetically modified using stable transfection treated with 20 nM afimoxifene for 72 hours	H3K4me3
2737	CHIP	WI38	H3K4me3
2738	CHIP	WI38	CTCF
2739	CHIP	A549	MYC
2740	CHIP	A549	CTCF
2741	CHIP	A549	RAD21
2742	CHIP	A549	POLR2AphosphoS2
2743	CHIP	A549	CEBPB
2744	CHIP	GM12878	ZNF384
2745	CHIP	GM12878	ESRRA
2746	CHIP	GM12878	CUX1
2747	CHIP	GM12878	JUND
2748	CHIP	GM12878	MAFK
2749	CHIP	GM12878	SIN3A
2750	CHIP	GM12878	E2F4
2751	CHIP	GM12878	TBL1XR1
2752	CHIP	GM12878	MAZ
2753	CHIP	GM12878	ELK1
2754	CHIP	GM12878	RCOR1
2755	CHIP	GM12878	EP300
2756	CHIP	GM12878	CHD1
2757	CHIP	GM12878	MAX
2758	CHIP	GM12878	EP300
2759	CHIP	GM12878	MXI1
2760	CHIP	GM12878	BHLHE40
2761	CHIP	GM12878	POLR2AphosphoS2
2762	CHIP	GM12878	ZNF143
2763	CHIP	GM12878	CTCF
2764	CHIP	GM12878	NRF1
2765	CHIP	GM12878	SMC3
2766	CHIP	GM12878	EBF1
2767	CHIP	GM12878	BRCA1
2768	CHIP	GM12878	USF2
2769	CHIP	GM12878	STAT3
2770	CHIP	GM12878	RFX5
2771	CHIP	GM12878	IRF3
2772	CHIP	GM12878	NFE2
2773	CHIP	GM12878	TBP
2774	CHIP	GM12878	WRNIP1
2775	CHIP	H1-hESC	SIN3A
2776	CHIP	H1-hESC	GTF2F1
2777	CHIP	H1-hESC	BACH1
2778	CHIP	H1-hESC	MAFK
2779	CHIP	H1-hESC	CHD1
2780	CHIP	H1-hESC	ZNF143
2781	CHIP	H1-hESC	BRCA1
2782	CHIP	H1-hESC	MYC
2783	CHIP	H1-hESC	JUND
2784	CHIP	H1-hESC	JUN
2785	CHIP	H1-hESC	TBP
2786	CHIP	H1-hESC	NRF1
2787	CHIP	H1-hESC	USF2
2788	CHIP	H1-hESC	RAD21
2789	CHIP	H1-hESC	RFX5
2790	CHIP	HeLa-S3	MAFK
2791	CHIP	HeLa-S3	SUPT20H
2792	CHIP	HeLa-S3	GTF2F1
2793	CHIP	HeLa-S3	TBP
2794	CHIP	HepG2	MAZ
2795	CHIP	HepG2	CEBPZ
2796	CHIP	HepG2	ARID3A
2797	CHIP	HepG2	RCOR1
2798	CHIP	HepG2	MAX
2799	CHIP	HepG2	BHLHE40
2800	CHIP	HepG2	EP300
2801	CHIP	HepG2	SMC3
2802	CHIP	HepG2	POLR2AphosphoS2
2803	CHIP	HepG2	BRCA1
2804	CHIP	HepG2	MAFK
2805	CHIP	HepG2	RFX5
2806	CHIP	HepG2	MAFK
2807	CHIP	HepG2	MAFF
2808	CHIP	HepG2	CEBPB
2809	CHIP	HepG2	RAD21
2810	CHIP	HepG2	NRF1
2811	CHIP	HepG2	JUND
2812	CHIP	HepG2	TBP
2813	CHIP	IMR-90	CHD1
2814	CHIP	IMR-90	MAZ
2815	CHIP	IMR-90	RCOR1
2816	CHIP	IMR-90	MAFK
2817	CHIP	IMR-90	CTCF
2818	CHIP	IMR-90	RAD21
2819	CHIP	IMR-90	CEBPB
2820	CHIP	K562	HCFC1
2821	CHIP	K562	CUX1
2822	CHIP	K562	ZNF384
2823	CHIP	K562	JUN
2824	CHIP	K562	GATA1
2825	CHIP	K562	ELK1
2826	CHIP	K562	MAX
2827	CHIP	K562	UBTF
2828	CHIP	K562	ARID3A
2829	CHIP	K562	UBTF
2830	CHIP	K562	TBL1XR1
2831	CHIP	K562	TBL1XR1
2832	CHIP	K562	RCOR1
2833	CHIP	K562	BACH1
2834	CHIP	K562	EP300
2835	CHIP	K562	POLR2AphosphoS2
2836	CHIP	K562 treated with interferon alpha for 30 minutes	JUN
2837	CHIP	K562	MAFF
2838	CHIP	K562	MYC
2839	CHIP	K562 treated with interferon gamma for 30 minutes	IRF1
2840	CHIP	K562 treated with interferon alpha for 6 hours	IRF1
2841	CHIP	K562	CTCF
2842	CHIP	K562	JUND
2843	CHIP	K562	RFX5
2844	CHIP	K562	ZNF143
2845	CHIP	K562 treated with interferon gamma for 30 minutes	MYC
2846	CHIP	K562 treated with interferon gamma for 6 hours	IRF1
2847	CHIP	K562 treated with interferon alpha for 30 minutes	IRF1
2848	CHIP	K562	BHLHE40
2849	CHIP	K562	SMC3
2850	CHIP	K562	MAFK
2851	CHIP	K562	MXI1
2852	CHIP	K562	TBP
2853	CHIP	K562	TAL1
2854	CHIP	K562	GTF2F1
2855	CHIP	K562	CEBPB
2856	CHIP	K562	USF2
2857	CHIP	K562 treated with interferon gamma for 6 hours	STAT1
2858	CHIP	K562	POLR2A
2859	CHIP	K562	SMARCB1
2860	CHIP	K562	SMARCA4
2861	CHIP	K562 treated with interferon gamma for 30 minutes	POLR2A
2862	CHIP	SK-N-SH	RFX5
2863	CHIP	SK-N-SH	MXI1
2864	CHIP	SK-N-SH	JUND
2865	CHIP	SK-N-SH	CTCF
2866	CHIP	GM08714	ZNF274
2867	CHIP	GM12878	IKZF1
2868	CHIP	GM12878	NR2C2
2869	CHIP	GM12878	YY1
2870	CHIP	H1-hESC	CTBP2
2871	CHIP	H1-hESC	SUZ12
2872	CHIP	HCT116	H3K4me1
2873	CHIP	HCT116	H3K27ac
2874	CHIP	HEK293	TRIM28
2875	CHIP	HEK293	ZNF263
2876	CHIP	endothelial cell of umbilical vein newborn	FOS
2877	CHIP	endothelial cell of umbilical vein newborn	GATA2
2878	CHIP	K562	ZNF274
2879	CHIP	K562	TRIM28
2880	CHIP	K562	H3K9ac
2881	CHIP	K562	H3K4me3
2882	CHIP	K562	H3K27me3
2883	CHIP	K562	H3K4me1
2884	CHIP	K562	ZNF274
2885	CHIP	K562	YY1
2886	CHIP	K562	GATA2
2887	CHIP	K562	NR2C2
2888	CHIP	K562	SETDB1
2889	CHIP	MCF-7	H3K27me3
2890	CHIP	MCF-7	H3K9me3
2891	CHIP	MCF-7	H3K27ac
2892	CHIP	NT2/D1	ZNF274
2893	CHIP	NT2/D1	H3K9me3
2894	CHIP	NT2/D1	H3K4me1
2895	CHIP	NT2/D1	H3K36me3
2896	CHIP	NT2/D1	H3K9ac
2897	CHIP	NT2/D1	H3K4me3
2898	CHIP	NT2/D1	H3K27me3
2899	CHIP	NT2/D1	YY1
2900	CHIP	Panc1	H3K4me3
2901	CHIP	Panc1	H3K4me1
2902	CHIP	Panc1	H3K27ac
2903	CHIP	Panc1	TCF7L2
2904	CHIP	erythroblast male	GATA1
2905	CHIP	erythroblast embryo (16-19 weeks)	GATA1
2906	CHIP	mononuclear cell male	H3K4me3
2907	CHIP	mononuclear cell male	H3K9me3
2908	CHIP	mononuclear cell male	H3K4me1
2909	CHIP	mononuclear cell male	H3K27me3
2910	CHIP	Raji	POLR2A
2911	CHIP	SH-SY5Y	GATA3
2912	CHIP	SH-SY5Y	GATA2
2913	CHIP	K562 treated with interferon gamma for 30 minutes	JUN
2914	CHIP	K562 treated with interferon gamma for 6 hours	MYC
2915	CHIP	K562 treated with interferon alpha for 6 hours	MYC
2916	CHIP	K562 treated with interferon gamma for 6 hours	JUN
2917	CHIP	K562 treated with interferon alpha for 6 hours	JUN
2918	CHIP	K562 treated with interferon alpha for 30 minutes	STAT2
2919	CHIP	K562 treated with interferon alpha for 6 hours	STAT1
2920	CHIP	K562 treated with interferon alpha for 30 minutes	STAT1
2921	CHIP	K562 treated with interferon gamma for 6 hours	POLR2A
2922	CHIP	K562 treated with interferon alpha for 6 hours	POLR2A
2923	CHIP	K562 treated with interferon alpha for 30 minutes	POLR2A
2924	CHIP	K562 treated with interferon alpha for 30 minutes	MYC
2925	CHIP	K562	MITF
2926	CHIP	K562	NFE2
2927	CHIP	K562	SMAD5
2928	CHIP	K562	ETV6
2929	CHIP	HEK293	H3K4me1
2930	CHIP	HEK293	H3K9me3
2931	CHIP	GM08714	H3K4me3
2932	CHIP	Panc1	H3K36me3
2933	CHIP	Panc1	H3K27me3
2934	CHIP	SK-N-SH	H3K4me1
2935	CHIP	SK-N-SH	H3K4me3
2936	CHIP	SK-N-SH	H3K9me3
2937	CHIP	SK-N-SH	H3K27ac
2938	CHIP	neuron originated from H9	H3K9me3
2939	CHIP	IMR-90	SMC3
2940	CHIP	kidney male adult (67 years)	H3K9me3
2941	CHIP	upper lobe of left lung female adult (51 year)	EP300
2942	CHIP	cardiac muscle cell	H3K27ac
2943	CHIP	heart left ventricle female adult (53 years)	H3K9me3
2944	CHIP	stomach male adult (34 years)	H3K27ac
2945	CHIP	skeletal muscle satellite cell female adult originated from mesodermal cell	H3K4me2
2946	CHIP	IMR-90	H3K27ac
2947	CHIP	esophagus squamous epithelium female adult (51 year)	CTCF
2948	CHIP	stomach smooth muscle female adult (84 years)	H3K9me3
2949	CHIP	mesenchymal stem cell originated from adipose tissue	H3K4me3
2950	CHIP	muscle layer of colon female adult (56 years)	H3K27ac
2951	CHIP	K562	ZEB2
2952	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZBTB10
2953	CHIP	IMR-90	H4K8ac
2954	CHIP	omental fat pad male adult (54 years)	CTCF
2955	CHIP	mucosa of stomach male adult (59 years)	H3K9me3
2956	CHIP	K562 eGFP- genetically modified using stable transfection	ID3
2957	CHIP	OCI-LY7	H3K4me3
2958	CHIP	Peyer's patch female adult (53 years)	H3K9me3
2959	CHIP	B cell female adult (43 years)	H3K9me3
2960	CHIP	trophoblast cell originated from H1-hESC	H3K36me3
2961	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	KLF10
2962	CHIP	mesenchymal stem cell originated from adipose tissue	H3K9ac
2963	CHIP	MCF-7	NEUROD1
2964	CHIP	CD8-positive, alpha-beta T cell male adult (21 year)	H3K27ac
2965	CHIP	GM23248	H3K27ac
2966	CHIP	HepG2 3xFLAG using CRISPR	KLF16
2967	CHIP	GM12878	HSF1
2968	CHIP	kidney male adult (67 years)	H3K4me1
2969	CHIP	SK-N-SH	RCOR1
2970	CHIP	HepG2 3xFLAG using CRISPR	ZNF614
2971	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF2
2972	CHIP	NCI-H929	H3K4me1
2973	CHIP	muscle layer of colon female adult (56 years)	H3K36me3
2974	CHIP	angular gyrus female adult (75 years)	H3K36me3
2975	CHIP	subcutaneous abdominal adipose tissue nuclear fraction female adult (49 years)	H3K27ac
2976	CHIP	K562	ZNF407
2977	CHIP	K562 eGFP- genetically modified using CRISPR	ZNF175
2978	CHIP	common myeloid progenitor, CD34-positive male adult (36 years)	H3K27me3
2979	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF585B
2980	CHIP	CD4-positive, alpha-beta memory T cell	H3K27me3
2981	CHIP	CD14-positive monocyte male adult (21 year)	H3K27ac
2982	CHIP	mesenchymal stem cell originated from H1-hESC	H3K27ac
2983	CHIP	foreskin keratinocyte male newborn	H3K4me1
2984	CHIP	adrenal gland female adult (51 year)	CTCF
2985	CHIP	K562	HNRNPK
2986	CHIP	temporal lobe male adult (81 year)	H3K27ac
2987	CHIP	GM12878	ATF7
2988	CHIP	thoracic aorta male adult (37 years)	H3K27ac
2989	CHIP	HepG2	BCLAF1
2990	CHIP	liver female child (4 years)	TAF1
2991	CHIP	mammary epithelial cell female adult (50 years)	H3K4me3
2992	CHIP	middle frontal area 46 female adult (75 years)	H3K27ac
2993	CHIP	MCF-7	CUX1
2994	CHIP	K562 eGFP- genetically modified using stable transfection	TFDP1
2995	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF600
2996	CHIP	SU-DHL-6	H3K9me2
2997	CHIP	K562 eGFP- genetically modified using stable transfection	ZNF148
2998	CHIP	brain female embryo (120 days)	H3K9me3
2999	CHIP	HepG2	PLRG1
3000	CHIP	HepG2 3xFLAG using CRISPR	SP5
3001	CHIP	H1-hESC	H3K4me3
3002	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF10
3003	CHIP	foreskin fibroblast male newborn	H3K36me3
3004	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF184
3005	CHIP	liver male adult (31 year)	H3K9ac
3006	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	BCL11A
3007	CHIP	natural killer cell male adult (21 year)	H3K9me3
3008	CHIP	neural stem progenitor cell originated from H9	H2AFZ
3009	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF623
3010	CHIP	cingulate gyrus male adult (81 year)	H3K27me3
3011	CHIP	heart right ventricle male child (3 years)	H3K4me1
3012	CHIP	skeletal muscle satellite cell female adult originated from mesodermal cell	H3K4me1
3013	CHIP	K562	EGR1
3014	CHIP	colonic mucosa female adult (56 years)	H3K36me3
3015	CHIP	K562	HDAC3
3016	CHIP	gastroesophageal sphincter female adult (53 years)	H3K9me3
3017	CHIP	suprapubic skin female adult (51 year)	POLR2A
3018	CHIP	foreskin keratinocyte male newborn	H3K4me1
3019	CHIP	upper lobe of left lung male adult (37 years)	CTCF
3020	CHIP	OCI-LY7	CTCF
3021	CHIP	C4-2B	ZFX
3022	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF26
3023	CHIP	neurosphere female embryo (17 weeks) originated from ganglionic eminence	H3K27me3
3024	CHIP	MCF-7	ZNF592
3025	CHIP	heart right ventricle male child (3 years)	H3K27ac
3026	CHIP	placenta embryo (16 weeks)	H3K27ac
3027	CHIP	K562	ATF3
3028	CHIP	spleen male adult (54 years)	CTCF
3029	CHIP	HepG2	ARNT
3030	CHIP	HepG2	FOXP1
3031	CHIP	K562	DACH1
3032	CHIP	HepG2 3xFLAG using CRISPR	KDM6A
3033	CHIP	adrenal gland female adult (53 years)	POLR2A
3034	CHIP	K562	POLR2A
3035	CHIP	HepG2	XRCC5
3036	CHIP	cingulate gyrus male adult (81 year)	H3K4me3
3037	CHIP	subcutaneous abdominal adipose tissue nuclear fraction female adult (81 year)	H3K4me1
3038	CHIP	stomach male adult (37 years)	POLR2AphosphoS5
3039	CHIP	upper lobe of left lung male adult (54 years)	POLR2A
3040	CHIP	K562	ZNF830
3041	CHIP	Parathyroid adenoma male adult (62 years)	H3K4me3
3042	CHIP	hepatocyte originated from H9	H3K36me3
3043	CHIP	iPS-18c female adult (48 years)	H3K9me3
3044	CHIP	Parathyroid adenoma male adult (65 years)	H3K27ac
3045	CHIP	esophagus male adult (34 years)	H3K36me3
3046	CHIP	breast epithelium female adult (53 years)	H3K27ac
3047	CHIP	mesendoderm originated from H1-hESC	H4K5ac
3048	CHIP	trophoblast cell originated from H1-hESC	H3K4me1
3049	CHIP	pancreas male adult (34 years)	H3K9me3
3050	CHIP	stomach smooth muscle male adult (59 years)	H3K9me3
3051	CHIP	spinal cord female embryo (113 days)	H3K4me3
3052	CHIP	Loucy	H3K4me1
3053	CHIP	mesendoderm originated from H1-hESC	H3K56ac
3054	CHIP	endodermal cell originated from HUES64	H3K4me1
3055	CHIP	ovary female adult (30 years)	H3K27me3
3056	CHIP	K562	SMAD1
3057	CHIP	suprapubic skin male adult (54 years)	CTCF
3058	CHIP	liver male adult (32 years)	GABPA
3059	CHIP	common myeloid progenitor, CD34-positive	H3K27me3
3060	CHIP	IMR-90	H2AK9ac
3061	CHIP	trophoblast cell originated from H1-hESC	H3K36me3
3062	CHIP	K562	MCM7
3063	CHIP	MCF-7 eGFP- genetically modified using stable transfection	GABPA
3064	CHIP	MCF-7	ZNF444
3065	CHIP	stomach female adult (51 year)	POLR2A
3066	CHIP	neurosphere female embryo (17 weeks) originated from cortex	H3K36me3
3067	CHIP	IMR-90	H3K4ac
3068	CHIP	layer of hippocampus male adult (81 year)	H3K4me1
3069	CHIP	K562	RFX1
3070	CHIP	T-helper 17 cell treated with phorbol 13-acetate 12-myristate , ionomycin	H3K27ac
3071	CHIP	GM12878	SRF
3072	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	SALL1
3073	CHIP	cerebellum male adult (53 years)	H3K4me3
3074	CHIP	middle frontal area 46 male adult (81 year)	H3K36me3
3075	CHIP	sigmoid colon male adult (34 years)	H3K27me3
3076	CHIP	CD4-positive, alpha-beta T cell	H3K27me3
3077	CHIP	CD8-positive, alpha-beta memory T cell	H3K9me3
3078	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	SALL2
3079	CHIP	trophoblast cell originated from H1-hESC	H3K9me3
3080	CHIP	neural cell	H3K4me2
3081	CHIP	common myeloid progenitor, CD34-positive	H3K4me3
3082	CHIP	GM23338 male adult (53 years) originated from GM23248	EZH2
3083	CHIP	HCT116	EZH2
3084	CHIP	testis male adult (37 years)	EP300
3085	CHIP	placental basal plate female embryo (40 weeks)	H3K27me3
3086	CHIP	HepG2	ATF2
3087	CHIP	omental fat pad male adult (54 years)	EP300
3088	CHIP	H9	H3K56ac
3089	CHIP	muscle layer of colon female adult (77 years)	H3K36me3
3090	CHIP	foreskin melanocyte male newborn	H3K4me1
3091	CHIP	trophoblast female embryo (20 weeks)	H3K4me1
3092	CHIP	K562	FUS
3093	CHIP	middle frontal area 46 male adult (81 year)	H3K4me1
3094	CHIP	K562	NFATC3
3095	CHIP	B cell female adult (27 years)	H3K79me2
3096	CHIP	DOHH2	H3K4me3
3097	CHIP	adrenal gland male adult (37 years)	H3K9me3
3098	CHIP	urinary bladder male adult (34 years)	H3K27ac
3099	CHIP	HepG2 3xFLAG using CRISPR	RAD21
3100	CHIP	IMR-90	H2BK20ac
3101	CHIP	muscle layer of duodenum male adult (73 years)	H3K4me1
3102	CHIP	mucosa of rectum female adult (61 year)	H3K36me3
3103	CHIP	body of pancreas male adult (37 years)	POLR2A
3104	CHIP	IMR-90	H3K9me3
3105	CHIP	MCF-7	H3K9ac
3106	CHIP	esophagus squamous epithelium female adult (53 years)	H3K27me3
3107	CHIP	H1-hESC	H3K14ac
3108	CHIP	GM12878	H3K4me3
3109	CHIP	MCF-7	H2AFZ
3110	CHIP	angular gyrus female adult (75 years)	H3K4me3
3111	CHIP	muscle layer of duodenum male adult (59 years)	H3K9me3
3112	CHIP	esophagus squamous epithelium female adult (53 years)	H3K9me3
3113	CHIP	substantia nigra female adult (75 years)	H3K9ac
3114	CHIP	neutrophil	H3K27me3
3115	CHIP	Karpas-422	H3K9ac
3116	CHIP	ACC112	H3K27ac
3117	CHIP	OCI-LY7	H3K4me1
3118	CHIP	common myeloid progenitor, CD34-positive male adult (42 years)	H3K36me3
3119	CHIP	GM23338 male adult (53 years) originated from GM23248	NANOG
3120	CHIP	endocrine pancreas male adult (46 years)	H3K9ac
3121	CHIP	duodenal mucosa male adult (59 years)	H3K27me3
3122	CHIP	MCF-7	HSF1
3123	CHIP	H9	H3K23me2
3124	CHIP	thyroid gland female adult (53 years)	H3K4me1
3125	CHIP	A549	RFX5
3126	CHIP	germinal matrix male embryo (20 weeks)	H3K4me1
3127	CHIP	mesenchymal stem cell originated from H1-hESC	H3K4me1
3128	CHIP	urinary bladder male adult (34 years)	H3K4me1
3129	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	KLF17
3130	CHIP	K562	CHAMP1
3131	CHIP	aorta male adult (34 years)	H3K9me3
3132	CHIP	bipolar neuron originated from GM23338 treated with 0.5 ug/mL doxycycline hyclate for 4 days	CTCF
3133	CHIP	HepG2	FOXA2
3134	CHIP	right atrium auricular region female adult (53 years)	CTCF
3135	CHIP	placental basal plate male embryo (38 weeks)	H3K27ac
3136	CHIP	MCF-7	RFX1
3137	CHIP	lung female embryo (82 days)	H3K4me1
3138	CHIP	iPS DF 19.11 male newborn	H3K36me3
3139	CHIP	heart right ventricle male adult (34 years)	H3K27me3
3140	CHIP	K562	MCM7
3141	CHIP	upper lobe of left lung female adult (53 years)	POLR2A
3142	CHIP	neural progenitor cell originated from H9	EZH2
3143	CHIP	transverse colon male adult (54 years)	H3K27ac
3144	CHIP	cingulate gyrus female adult (75 years)	H3K9me3
3145	CHIP	ascending aorta female adult (53 years)	H3K27ac
3146	CHIP	cingulate gyrus male adult (81 year)	H3K9me3
3147	CHIP	gastrocnemius medialis female adult (51 year)	CTCF
3148	CHIP	HepG2 3xFLAG using CRISPR	KMT2B
3149	CHIP	OCI-LY1	CTCF
3150	CHIP	HepG2 3xFLAG using CRISPR	HMG20A
3151	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF76
3152	CHIP	GM12878	ZNF24
3153	CHIP	neutrophil male	H3K36me3
3154	CHIP	small intestine female adult (30 years)	H3K36me3
3155	CHIP	right cardiac atrium male adult (34 years)	H3K27ac
3156	CHIP	placenta male embryo (16 weeks)	H3K4me3
3157	CHIP	esophagus muscularis mucosa female adult (53 years)	CTCF
3158	CHIP	SK-N-SH	H3K79me2
